date,A,B,C
2015-04-20,125.96822476518517,92.85757358848386,114.4074130760827
2015-04-21,125.49606159182109,92.27328712306402,113.8687793543377
2015-04-22,126.94321557807439,91.39155865662504,113.25974458735739
2015-04-23,126.36928851487477,92.25191602944717,116.4077334129644
2015-04-24,125.8905619878514,91.7767824504435,115.97627768618096
2015-04-27,124.16277017934722,92.39727317336946,116.28679410661807
2015-04-28,124.87422610876995,91.4571795986814,116.34739117168164
2015-04-29,124.76683070076666,91.31899757183443,116.52263585122694
2015-04-30,124.29936855619698,91.98615790587817,117.72013557353286
2015-05-01,125.31174725322738,93.06076458442088,118.41085129953947
2015-05-04,124.4888997079619,93.87878412937123,118.94542184499011
2015-05-05,125.27995526111373,93.93577379582342,114.54781983499257
2015-05-06,123.94855081154391,94.51698168690591,115.5770807399627
2015-05-07,123.31908317171717,95.18646273441861,116.00643604347948
2015-05-08,122.70969614474895,94.86720254828121,110.32319759516025
2015-05-11,123.35355136612942,93.63456779408014,110.37517431436676
2015-05-12,123.16724631320912,93.2545113569474,108.61474708829361
2015-05-13,122.23848647205195,91.96293412945703,108.37000341734871
2015-05-14,122.56164720509993,91.63267567760225,106.65767960561185
2015-05-15,123.13657608334,92.54519867876829,105.12141992349565
2015-05-18,123.09512440082958,92.6043678677409,107.48695587953861
2015-05-19,122.84323302434133,93.86115254989281,106.12522435279116
2015-05-20,123.05683854024733,94.95810916316282,107.17861235462321
2015-05-21,123.55658997485892,94.48832067323283,107.04522559964369
2015-05-22,123.63944415465303,94.07827644352099,110.09532112873752
2015-05-26,124.91563616660511,95.15622866560939,111.50504094755577
2015-05-27,125.80859198963509,95.79405776040029,110.10229323272723
2015-05-28,124.80626923751294,95.33878697059704,113.11208785772853
2015-05-29,123.56120520636189,94.1197229414151,116.0672343443715
2015-06-01,123.51369391743474,93.7751114978397,114.79504596676563
2015-06-02,123.14519772005275,94.58126156651524,115.66607780781456
2015-06-03,122.24784130427877,94.31489601348106,116.75940507135601
2015-06-04,122.07967694298394,92.79907335631532,116.0472429391195
2015-06-05,122.0148403444367,93.00040295736359,114.21909757653472
2015-06-08,121.86977315260204,94.83425951465047,117.53963176518889
2015-06-09,121.3811308301062,92.17253648955463,115.6073246084093
2015-06-10,121.00759015837836,90.73342144706757,116.85997389767094
2015-06-11,119.76577963068482,89.08685839094838,117.41810461676553
2015-06-12,119.8520501119752,88.28168374791315,116.91340623883254
2015-06-15,119.08366776064345,87.55470367140803,112.1362365089455
2015-06-16,119.87489019029486,87.7384541451342,112.31410438508671
2015-06-17,120.09035868755706,86.21032550666604,110.77458281486902
2015-06-18,121.47011961026963,85.9107019489131,110.3414455112998
2015-06-19,121.66196648795653,87.00297886821735,107.21483223239758
2015-06-22,121.61475152620791,85.21939814884522,105.6109916995254
2015-06-23,120.14605741619687,83.95067284310379,108.01235053292741
2015-06-24,120.00691793325171,83.73469896202661,108.17349035522517
2015-06-25,120.19362102072535,83.7208820087545,108.00469088801741
2015-06-26,119.86989179677897,83.647690668572,108.69794519523643
2015-06-29,120.19995034278213,83.62665423907187,105.02544023718376
2015-06-30,121.00921878634203,82.47550450943612,105.03708162566075
2015-07-01,121.5156779436152,83.56479770217003,106.82271174944744
2015-07-02,121.91136372162137,84.3956673148115,105.45745397267926
2015-07-06,122.53442335675506,83.99984728149758,105.98436876228246
2015-07-07,121.8299498376222,83.7414467891348,101.85427759414962
2015-07-08,121.9037586821529,82.48468042857998,103.15078829183874
2015-07-09,121.94623250478486,80.94504506197642,102.52928234536903
2015-07-10,122.59925121836741,81.63713003592838,103.37272758935083
2015-07-13,121.81312950488596,82.33652893855188,105.53018834052168
2015-07-14,121.92084584592865,82.18279465380938,105.51533152762617
2015-07-15,121.29871533006302,82.24962823298536,105.57620500014951
2015-07-16,123.24267665556559,81.71104601786182,104.88344491258422
2015-07-17,124.20214992823851,81.10482846413116,102.2927549784696
2015-07-20,125.2310597126942,80.44157148636685,104.62692032681507
2015-07-21,124.98188077607692,79.78858732597173,103.49281041068784
2015-07-22,124.0178034157146,81.04946220105197,105.45082345740651
2015-07-23,123.7641516088336,83.07025868524228,104.54451849450713
2015-07-24,124.03527579814913,82.65182112342048,104.43780129140822
2015-07-27,125.25768664264749,82.33705297505306,105.00430055414635
2015-07-28,125.55399357192523,83.28126780103048,106.87407090710205
2015-07-29,124.27142621797314,81.72923337941124,104.00205444800166
2015-07-30,124.29962961962246,81.61998214294492,100.58677259160375
2015-07-31,123.56432554474151,80.86504871782344,102.05510615278409
2015-08-03,122.88001570624066,80.19602584795015,99.19026813190986
2015-08-04,121.8933845278093,80.39313011975344,101.8409008458017
2015-08-05,121.16281866889297,80.31235737575702,103.70628895145838
2015-08-06,119.65610110340171,80.4524587823264,102.49288890741954
2015-08-07,118.7217765379175,80.49823746852377,103.45937650557441
2015-08-10,119.36507411682052,80.30479038991928,105.49890761063209
2015-08-11,119.33874068326416,81.64954039961619,109.3228247315127
2015-08-12,119.02050993128421,82.814230913016,111.31344846509143
2015-08-13,118.61591747363991,83.63581396659774,110.35514883608703
2015-08-14,118.2473688325591,83.52202422383827,109.26292750250369
2015-08-17,118.16302195314611,83.12894101860519,108.64599319436596
2015-08-18,118.11224702905582,82.66373806732149,109.37678357764418
2015-08-19,119.0652076252023,81.40859191540079,108.88437386775352
2015-08-20,119.83638000120484,80.30414915848904,110.46171601033159
2015-08-21,119.68125574972659,80.58484161273147,108.73830791110787
2015-08-24,119.18269118674075,80.70591176591607,110.72449574857171
2015-08-25,119.8300748228337,80.04481088752244,112.22125211944834
2015-08-26,119.62057020131464,79.75364765747993,112.45334526810431
2015-08-27,120.25164069216152,78.52122847356038,113.978726075211
2015-08-28,120.79594926372052,78.50882491432792,116.91830804873084
2015-08-31,119.71158778863786,78.44449230031194,119.29967536747347
2015-09-01,120.66651461551174,78.39879005110843,116.81936353954892
2015-09-02,121.84755836830998,78.14121542488365,114.92931705352939
2015-09-03,122.21013314069289,77.63366835850178,112.44804394830257
2015-09-04,122.24308475702956,76.49471869450655,113.21782780699795
2015-09-08,121.96576919753464,76.97246994362685,116.21675543203398
2015-09-09,121.57247652879364,76.60742321221096,113.85277510339937
2015-09-10,120.8917157546283,77.61748787058492,113.64831396173874
2015-09-11,120.57331586601553,77.87886963052756,113.43872575936969
2015-09-14,120.73098976925979,79.03986424564414,114.8548181856918
2015-09-15,121.54465375724499,79.36073459942594,115.95574537227436
2015-09-16,120.30316996461227,79.8305863108355,117.39354089090868
2015-09-17,119.23516229841842,79.87850924086288,116.31752438043445
2015-09-18,118.66292186665913,80.69299468988163,113.6373617278629
2015-09-21,117.0715340793726,80.20564243745015,112.79139603509584
2015-09-22,116.30245715887709,80.04907521051256,113.7686961186569
2015-09-23,115.36929934026038,79.10529303877826,114.22884020245169
2015-09-24,114.88782150779275,80.06387204503798,115.68085624804952
2015-09-25,115.64387465556105,80.11632445018957,116.33527589706081
2015-09-28,115.35275349519372,80.05273767995169,117.12127431483123
2015-09-29,116.28261738600997,79.34248151561891,119.10690792009261
2015-09-30,116.57005924068285,79.17199960838711,116.48700952490061
2015-10-01,117.1397561812337,79.72151202954215,116.09949849813442
2015-10-02,116.79111854658194,79.37773067088136,121.476264490834
2015-10-05,117.1732869737671,79.3481340117142,120.69951240854942
2015-10-06,116.68655489087502,79.20810007447729,122.06448537410054
2015-10-07,116.75044957174838,79.93989110933086,124.56714791042066
2015-10-08,115.68108805925381,79.34880756526603,123.03276516152559
2015-10-09,115.19799858857782,79.20810850791226,123.44551614447434
2015-10-12,116.0226397488828,78.38842041457326,126.67278506340234
2015-10-13,115.87644415241896,78.06485396212362,127.76933328771584
2015-10-14,115.56587799254444,78.8344712783533,126.36111511060494
2015-10-15,114.75963659576912,78.95756711202328,126.81809154728366
2015-10-16,115.27032740729416,77.65360329100072,125.84442240589527
2015-10-19,115.75188507890711,78.17129223040213,129.9546013411093
2015-10-20,115.37932583675166,79.72724505960096,131.12136731500232
2015-10-21,113.66372517067452,79.69704071364393,131.06942461643888
2015-10-22,113.61735161933908,79.3751559027097,128.7134341258248
2015-10-23,113.1493828818622,79.22947442400617,126.48440334331286
2015-10-26,113.68675463859776,79.36703125290677,123.15032921186621
2015-10-27,113.23568044377356,79.1889506063249,122.59940550150478
2015-10-28,113.73811591643043,77.08180266365433,121.888205668783
2015-10-29,113.34115302846972,78.19597377967631,120.53195950231891
2015-10-30,113.65688050528793,78.78914449329753,121.5306656930036
2015-11-02,114.18587606171849,77.7365012041905,118.90481519568436
2015-11-03,114.18699463395467,77.58434002823589,116.76582559684235
2015-11-04,112.91172879063446,77.89528962188979,119.57780959165189
2015-11-05,113.08960764442276,78.76923744541546,120.91904464069324
2015-11-06,112.907095685339,78.83963665018588,117.7854214554217
2015-11-09,112.07680567973904,80.34061628519332,118.15898857469911
2015-11-10,111.74908224491872,80.08688269482256,119.06519617569754
2015-11-11,111.2576405200063,79.74355554638741,115.56914868875495
2015-11-12,112.06130615557709,80.77804049337759,114.9180593375036
2015-11-13,112.30414882649637,80.82333038952126,116.92523914381178
2015-11-16,112.7767216249635,80.15330350196348,116.7843872803185
2015-11-17,112.90799658360129,81.98937600261102,117.3230686599985
2015-11-18,114.80662973825393,82.39826144823596,117.97579273935294
2015-11-19,113.57274806012309,81.72154493286102,116.36862525599147
2015-11-20,112.83047661680037,81.14218925798316,115.26838260868449
2015-11-23,113.16969759511386,81.86653667107345,115.5192130457658
2015-11-24,113.31489783414091,82.14535022320591,116.71488606579638
2015-11-25,113.40985723118543,82.31367332171435,117.09189827664443
2015-11-27,113.48438385367494,83.3132017158293,115.04483173494492
2015-11-30,112.70624757278726,81.79958676774216,115.26098615698193
2015-12-01,113.0489258224236,81.78906560373318,115.85323833710723
2015-12-02,114.10997861832489,81.39705839189398,117.55819666363126
2015-12-03,114.17624886917677,81.84318687929672,115.35799477560046
2015-12-04,114.42171039590417,82.0918779659337,114.92251490886625
2015-12-07,116.65749683722561,83.08731586055382,113.96577766655835
2015-12-08,116.42790414281332,85.02704828648345,116.02511765036948
2015-12-09,116.64813459226063,83.8956848804663,116.19257052022878
2015-12-10,116.81328258059919,84.72016339009693,115.68041402066287
2015-12-11,115.70857166297328,84.58871592885758,114.10237005280653
2015-12-14,115.56697040807657,83.7949201975487,114.51426149385978
2015-12-15,116.6627008300518,83.57737099346619,116.12051732878518
2015-12-16,116.90067227070314,84.62841345090683,117.28082667691898
2015-12-17,115.90687396446936,85.99772741002192,121.51216996428838
2015-12-18,115.12885120425169,85.4442637997615,120.75471323312698
2015-12-21,115.41442798088045,86.26725237885567,119.78857373985588
2015-12-22,115.38866198667756,86.29674168622255,123.31631747416178
2015-12-23,114.76935341256714,85.3606281414163,123.84552805398224
2015-12-24,114.68286768267069,83.94525568478582,127.0627014914275
2015-12-28,113.69347536415202,84.97821012618357,125.60404153478984
2015-12-29,113.16396106294424,85.31198434003768,122.78535351513128
2015-12-30,113.70167790312829,83.72284443115976,124.27821265354955
2015-12-31,113.23590795812926,84.68767208272347,121.68898227213202
2016-01-04,113.01888277025863,83.59588870641606,121.74752360922078
2016-01-05,112.80875912151545,85.18468788220622,118.69129535363521
2016-01-06,111.59058213379889,86.67851316147316,119.2353904828354
2016-01-07,112.46723327261212,86.56287127004363,123.8427063282609
2016-01-08,112.56017817487088,86.73154693483636,127.49330761843194
2016-01-11,112.50418889902217,86.1389116765428,125.8535324305346
2016-01-12,112.71102638704704,85.82653933552115,122.40903304356576
2016-01-13,112.52548237827217,85.27864432302951,121.28974598422391
2016-01-14,111.4324193734602,85.56348229099191,121.51657515145844
2016-01-15,110.24442154799806,84.58500795912197,124.54026213745404
2016-01-19,111.02266627705973,85.299814405104,126.23582542578019
2016-01-20,110.5104770504584,86.11985315326322,127.35726188547733
2016-01-21,110.80298863285753,86.27795649395638,128.04911929058966
2016-01-22,110.82247946557226,86.4332291188073,126.84540987602868
2016-01-25,110.31203585362864,85.21212226302615,124.88108831700492
2016-01-26,109.55745205231368,85.67765987259682,126.05931481872275
2016-01-27,109.24408442298176,86.1803931880455,124.16535993675251
2016-01-28,108.95239902260448,85.67196940014925,124.118085899436
2016-01-29,108.58111420940133,86.44123611756892,120.50353194691242
2016-02-01,107.90700043604194,86.08460164139153,124.50763293880442
2016-02-02,107.98916605625193,84.50270692597857,124.70256194870586
2016-02-03,108.11527882859558,85.15062715976259,125.86218823059434
2016-02-04,109.2017235754756,86.27836104023173,127.2174482596228
2016-02-05,109.23288918250536,86.19888364720302,128.0659466405299
2016-02-08,109.03498788521742,86.447643084274,128.12727301775496
2016-02-09,110.28614247725719,85.78652806038723,131.34175334500054
2016-02-10,110.30125013803972,84.9011355930313,131.23291224284412
2016-02-11,109.77378063284434,84.56677093592376,132.97417006419946
2016-02-12,109.67080064497239,84.67129369608482,134.8822585783545
2016-02-16,110.07329644056065,83.89139200980256,138.83457047507338
2016-02-17,108.73927473284573,84.44747201024744,139.28738612189946
2016-02-18,109.00472593565942,83.29419112617607,141.90399411364342
2016-02-19,109.77254107847533,83.09483616270215,141.7761472254001
2016-02-22,109.42210687150299,83.30062139745507,142.76581443875057
2016-02-23,109.52489614036901,82.16576626790652,142.0060293423843
2016-02-24,109.27542303216394,81.27955620686994,141.3543707083375
2016-02-25,108.79591818640799,81.24383297662013,141.01409062704295
2016-02-26,108.9153213172874,80.83484340173639,135.60352195643662
2016-02-29,108.47217289332862,80.20201705731586,133.87126353888243
2016-03-01,108.76030327923684,79.16351788891242,129.36909926061955
2016-03-02,109.89610049369821,78.35387570309044,130.24171914647806
2016-03-03,109.60715886965306,78.89961023901569,131.6388341867486
2016-03-04,109.80795168978592,78.85750529607502,134.14097079800146
2016-03-07,109.97519607748679,78.03605593992951,134.7803874402017
2016-03-08,109.87666016867003,78.32792602243745,135.52177782221912
2016-03-09,109.40575314017035,79.13813663835673,136.50516927899793
2016-03-10,108.90643247900273,79.10876724964979,132.46641699875357
2016-03-11,108.97348532328125,78.81588059227839,135.57193433277428
2016-03-14,109.95449147205412,79.35132928580778,135.60146345459995
2016-03-15,109.6096332842861,79.49201699707673,136.34804199276195
2016-03-16,110.69585626813081,78.57402954936431,137.42705117774088
2016-03-17,112.5173578683921,77.88297968412972,138.05074023021467
2016-03-18,112.74032031785224,79.46280563641768,134.17177893435976
2016-03-21,113.05067498491155,79.83993669082946,135.2362481533281
2016-03-22,112.07610492134525,79.29495696741172,137.317461675489
2016-03-23,111.97643652177251,79.77809907946809,130.58602449504102
2016-03-24,112.11646591728982,80.42020311999966,128.48789693686476
2016-03-28,112.14564670774573,80.10959255598215,127.60310162543725
2016-03-29,111.35488296532621,81.91503962990897,130.89969658210305
2016-03-30,112.10953297964103,81.12921288580033,133.02548400761518
2016-03-31,113.81767003821419,81.68137167327197,135.21217671508668
2016-04-01,114.690035720299,81.02741488239937,136.56589746234326
2016-04-04,115.1205096051014,79.82602148797632,136.66505654168353
2016-04-05,115.01972274553839,78.94742609793074,133.22077449192787
2016-04-06,115.14198083818323,78.68013535721204,134.97836529155893
2016-04-07,116.19308003336482,79.42855016346309,135.19104099126022
2016-04-08,114.94813426612737,79.39628429842318,135.14946322737794
2016-04-11,115.01961844253343,79.48104738096366,135.51853098726994
2016-04-12,115.41402108575052,79.40274464104058,136.7574654651598
2016-04-13,115.69529646845955,79.11391052261546,136.5152747721581
2016-04-14,115.74355229644797,79.80692280329983,136.68380195535784
2016-04-15,114.05197405132073,79.76882497185143,135.36448050482102
2016-04-18,114.83026047421923,79.89929035665465,136.65219085149695
2016-04-19,115.36694840624604,80.40688326029495,138.30426517434063
2016-04-20,116.37012989811647,80.6283658938946,137.48191086916734
2016-04-21,115.96135805918207,80.78204229554478,138.31073799918065
2016-04-22,116.14110967320197,79.72470257923823,138.29541779389388
2016-04-25,115.24004255409,79.9598399411185,136.65291773544263
2016-04-26,115.18114208376052,81.68257260230958,132.58872030290823
2016-04-27,115.93977095276549,81.62084377039933,131.43154536200856
2016-04-28,115.77164295245315,82.66831914088846,132.9554212140305
2016-04-29,115.26227442176994,83.0207331237577,128.85046189941085
2016-05-02,115.33846755290554,82.9196838001512,131.44928358989506
2016-05-03,114.97520650390143,83.60074365458054,133.15891809147877
2016-05-04,114.93666144347998,83.66695508298062,135.33078007783348
2016-05-05,114.85851848279734,83.7188017478683,140.12951706119867
2016-05-06,114.69677794361257,85.1870524767202,134.5932115326157
2016-05-09,114.44137384735,85.37643529372144,134.75726316465844
2016-05-10,114.97305165666249,85.7379443767203,136.52411602152205
2016-05-11,114.76478666307119,86.34638053279498,139.7610473261684
2016-05-12,114.2339880147353,86.87595513042615,140.32846564475645
2016-05-13,113.90589375946601,86.02503455590757,144.29690412904338
2016-05-16,113.13264464026477,86.69563643760557,142.7586588566285
2016-05-17,113.18756848237908,87.69110567627902,144.70639411666852
2016-05-18,112.0880496896168,88.35410912996228,144.48248188996703
2016-05-19,111.85587457183195,87.90862160402997,142.9138789235492
2016-05-20,112.01013175759016,87.33624578442401,142.86832260676542
2016-05-23,112.46224025766975,86.71375792241014,140.4060065890039
2016-05-24,112.15868641603824,86.05609404601361,140.78845356827694
2016-05-25,111.48290711720334,85.20468522077738,139.5387109601464
2016-05-26,111.4155895324033,85.41003753800005,139.2080566001127
2016-05-27,111.0308606438252,85.66480604340107,135.2864904318307
2016-05-31,110.76558524545803,84.60073896199492,131.53819828247893
2016-06-01,111.22392212750565,84.76506777874815,131.19214530823828
2016-06-02,110.96414085600398,85.3259330006636,129.53896736411096
2016-06-03,109.56398383547524,85.13162529426633,128.92458271009454
2016-06-06,110.3354127174658,85.47719552256947,126.71724517061145
2016-06-07,109.23110384939882,84.08869427967771,125.99413348461962
2016-06-08,110.05029707352035,83.87631518989149,124.98316617964458
2016-06-09,111.47141428870356,84.46312493609872,125.49850382521103
2016-06-10,110.65716183343518,84.77032333926758,123.13522371800468
2016-06-13,110.05629566351061,84.68889454537062,122.26678870958168
2016-06-14,110.00564279551298,86.42666624474248,124.0991163529743
2016-06-15,110.24060747421495,86.87027256214199,127.06368598372688
2016-06-16,111.44102714212649,85.7967729757725,127.81522604550638
2016-06-17,110.33788360985702,85.22682968880416,126.2124218777038
2016-06-20,110.24030123192138,84.79442016569149,123.64685946220168
2016-06-21,110.2757027910778,84.57579258575979,125.3059868337568
2016-06-22,109.75391287741631,84.27630975468642,128.34395041038908
2016-06-23,110.33492093150966,84.37317792956914,125.65531862119002
2016-06-24,110.47201016755963,82.2859138624379,123.86398765923248
2016-06-27,111.43117743125426,82.08606384691758,123.53313767573455
2016-06-28,112.29771667825837,82.26965668256165,125.20975393794588
2016-06-29,112.61538459788837,83.38668123865861,123.87086038660115
2016-06-30,111.98585453552089,83.58254259575705,128.02285325336737
2016-07-01,113.25318721059601,84.24675251992103,126.99073511412362
2016-07-05,112.81467905113082,84.62304115907202,125.76103883255948
2016-07-06,112.81013897584499,84.23647210606639,128.10219015305924
2016-07-07,112.6234757303803,84.80983219230042,129.65435284677227
2016-07-08,113.12595766741627,84.44610237580069,129.12750991731176
2016-07-11,114.64110918545076,84.97538686738149,128.89745250213932
2016-07-12,115.41110950435367,85.92572384632692,131.05947472226015
2016-07-13,115.26213247552072,86.36221033945448,129.6794762397193
2016-07-14,116.22867580161636,84.44754715974013,128.43102954395877
2016-07-15,116.83099385281422,84.23137901308525,127.15340875848783
2016-07-18,115.74613983060915,84.14175455578199,124.58287252638843
2016-07-19,115.56914008616981,83.79468904156322,125.7089939567385
2016-07-20,115.17656149966587,84.92083964331881,126.27625483177196
2016-07-21,116.12679688809544,84.65788838860891,123.84398295984273
2016-07-22,117.10779354121537,82.71950202178948,123.80884187693596
2016-07-25,117.88226399768779,83.06216308079163,122.59591637937525
2016-07-26,117.8925599248054,82.31422138842515,120.91242955231648
2016-07-27,117.96855646321,81.24725572715532,120.14687383309239
2016-07-28,118.8149189857651,82.88347416410747,121.2233432845343
2016-07-29,118.3414062782786,82.4094804270735,119.19580444624025
2016-08-01,118.69911874870814,80.81083241319871,120.34967682585257
2016-08-02,117.66173187930463,81.30493429766122,120.27828041277827
2016-08-03,116.76317837866108,80.508319054359,120.34269017695779
2016-08-04,116.25493455489132,81.23342976673864,119.94912842137497
2016-08-05,116.5110261113259,79.86853005587348,119.56093012866144
2016-08-08,116.64717752366222,80.00429913569846,119.61886673583624
2016-08-09,117.69722389693159,80.38828961511047,116.92158656049452
2016-08-10,118.67616859976351,79.77245031438252,117.62584624257096
2016-08-11,119.40295429687673,80.11030350000688,118.32007802194462
2016-08-12,119.08567484255352,79.9793194859084,117.77676546076329
2016-08-15,118.39833134491181,80.83667883986112,117.89932520991398
2016-08-16,118.04655463971385,82.16631161852723,117.42055521323464
2016-08-17,119.48862176315134,81.49805556191491,114.2068472796865
2016-08-18,118.64660288592111,82.80606331789677,114.00355421143551
2016-08-19,118.68409512292419,82.5859901694579,114.91647863674189
2016-08-22,118.46327962018663,83.40010014908668,115.38207096882049
2016-08-23,119.61022217974873,81.95465029486931,114.58602138883701
2016-08-24,119.46689311781662,81.74259188699678,113.11368852419764
2016-08-25,120.13993411538965,81.32387562404169,117.27872579500591
2016-08-26,119.80195246662143,81.86038204720127,116.69502900586276
2016-08-29,119.07334756171328,81.82022826802273,114.82874827136858
2016-08-30,118.6159536550788,81.53911683285659,115.53792252804617
2016-08-31,119.83740132966912,82.44701509929604,114.75451004097557
2016-09-01,120.01528057291121,82.77755393298298,116.50420344114879
2016-09-02,118.91355358610429,82.85987917057385,115.50375574491947
2016-09-06,118.71549527455035,83.83588070632437,117.6709764607222
2016-09-07,119.17213763158816,84.16115276847312,119.83530453067641
2016-09-08,118.70270876481071,84.82450258264515,117.12950814518852
2016-09-09,119.70924576974383,84.52525495585355,119.30896168773046
2016-09-12,119.7669146676228,84.90989198256545,123.10218707002201
2016-09-13,119.90859929107646,87.08936588560034,123.83661968157676
2016-09-14,119.89284281466936,88.5800551804787,124.68842923669298
2016-09-15,119.98538254741884,88.75233598795683,123.88275955794826
2016-09-16,119.15487605090368,88.56918187084446,124.40200397169733
2016-09-19,118.88379805049219,88.53898479474552,122.89984529396008
2016-09-20,118.45919453032698,86.95395163235092,121.63527751307277
2016-09-21,120.07388699189877,85.84122450730051,119.89190501899687
2016-09-22,119.77827130205937,86.9869886543055,120.71160537683174
2016-09-23,118.35035788870287,88.42459048267473,122.09537779918546
2016-09-26,117.37777893336322,89.45032478921758,122.06222334351874
2016-09-27,116.33398366553318,90.25182047393153,123.5951372874722
2016-09-28,117.06402387356057,90.42507799097552,122.89240397699798
2016-09-29,116.40551445173153,90.87678708084538,124.36768805585673
2016-09-30,116.62635972759823,89.05163819305366,118.19234396181946
2016-10-03,117.73250594697575,88.14892603871762,116.66623402315355
2016-10-04,117.38503098509999,87.9532774762966,116.60201033511395
2016-10-05,118.41235324518551,88.0472510910016,117.20212943817172
2016-10-06,118.29304170445974,88.24059603044539,117.0958028102287
2016-10-07,119.68801786001566,89.57792348397572,117.89377860535541
2016-10-10,119.36722255702323,89.76983311471896,119.49931040311667
2016-10-11,118.81839060121894,89.61040752587827,118.8985253844672
2016-10-12,119.18381798522961,89.49331039060604,120.73812578628502
2016-10-13,118.50717845975444,90.32724266060396,118.60327587031895
2016-10-14,118.11546315975028,89.3434777792944,119.19475913163309
2016-10-17,117.73424460407054,89.98196462123742,122.10438695221733
2016-10-18,117.67121634853572,90.3024726446704,122.94334294014922
2016-10-19,116.92418808381552,90.39510739805081,121.27953509489738
2016-10-20,116.59701687145427,89.26138976952932,123.0272824974904
2016-10-21,115.83580528235025,88.84863105969217,122.45169841221346
2016-10-24,115.53723806817769,88.94422048088035,120.13777658950696
2016-10-25,115.85020681048681,88.19876652096491,121.1379767378798
2016-10-26,114.84720336151373,88.2472615136567,123.28848328562285
2016-10-27,114.4709455967501,89.27927335120557,118.54657760937039
2016-10-28,113.99971949822677,90.2296262831575,116.50805344829966
2016-10-31,114.14267983181693,88.70351577749553,115.50708597721263
2016-11-01,112.7176698625597,88.17243658601426,115.371513188989
2016-11-02,112.4555463635393,87.09504835683242,114.92991213355322
2016-11-03,111.36799311244125,85.87043105565046,113.859657888016
2016-11-04,110.5034561780025,86.85231368876516,113.46372340593352
2016-11-07,109.38453477458495,86.33988511306303,112.34699385460958
2016-11-08,108.75164618881278,86.63126773484791,112.04577370485912
2016-11-09,108.59543684321505,86.83994230676811,111.78210894844214
2016-11-10,107.99259396415931,86.72346400785871,111.88233546377229
2016-11-11,108.67664308716846,84.58945527331741,115.05599172075426
2016-11-14,107.55423034030272,84.63187108472084,115.47025942538765
2016-11-15,107.61951402904796,84.66994399050223,112.9387377540482
2016-11-16,107.31290988542341,85.79041962323197,113.14024652356835
2016-11-17,107.08764193494243,86.53983345648568,112.58188297349119
2016-11-18,106.7004503331968,86.01764251150233,113.53512823015517
2016-11-21,106.4337165681731,85.00302728654773,113.98695740935824
2016-11-22,105.99063360037886,83.97661931699521,112.43012370020529
2016-11-23,105.69194492497712,84.56504356740889,109.65123365388513
2016-11-25,105.75849248977528,86.61721425349766,109.7680208071841
2016-11-28,106.03339953281547,86.0811972189994,110.213946222632
2016-11-29,105.9125111885054,87.46018508021194,110.32850856630947
2016-11-30,105.71584519778266,86.47498156040955,106.686291360434
2016-12-01,106.6552330406774,85.77081202453193,108.72051006569566
2016-12-02,108.13149097745945,85.66733599374177,108.76241361424144
2016-12-05,109.43577826672069,85.25813492465727,108.41548648921844
2016-12-06,108.9807013277805,85.21063107134296,110.98077437331764
2016-12-07,108.43600105757648,85.77452882952359,108.95789095727814
2016-12-08,109.14235612676045,85.73530317459294,106.19330002030856
2016-12-09,108.54402497736403,85.89233655470451,104.58474604153645
2016-12-12,109.1946579920009,85.07747438675734,106.38453877821671
2016-12-13,108.8850502112297,86.22112961223806,106.34896486229587
2016-12-14,109.0740473560308,86.834379338698,105.79966651712766
2016-12-15,108.9460662094409,87.7011161445141,105.99531251427614
2016-12-16,108.26639860896238,86.06992515341459,105.83618949320312
2016-12-19,108.86817159563455,85.36291712528966,105.57996395176424
2016-12-20,108.67695061276885,85.71408063678734,107.58329925915544
2016-12-21,109.35204332273138,85.85443506295137,112.5948970379574
2016-12-22,109.23104144924449,83.92695205627919,115.76460921194796
2016-12-23,108.33813041837074,83.49979506823881,119.49193538159037
2016-12-27,108.10806649157041,83.92552701862155,116.94263152478229
2016-12-28,108.17769518675857,83.92956165130404,114.58534147621683
2016-12-29,107.97572468798545,85.0684250309618,114.52071920757255
2016-12-30,108.67899376733168,84.70298055826288,114.82364164797681
2017-01-03,108.98585495951127,84.21416310375733,116.11243526401311
2017-01-04,108.39814154101344,83.80390785644303,116.56351787229686
2017-01-05,108.40597670594028,83.30250630890173,119.18695756844791
2017-01-06,108.18699139921168,82.62365644245995,116.10145430229774
2017-01-09,109.07426059161585,81.71568215599142,115.71464844999852
2017-01-10,109.59574725788363,81.19284744979106,113.08486646303096
2017-01-11,110.080162984134,82.62282294002777,114.20973602385936
2017-01-12,110.07597454878656,82.7773755027037,112.88603313877256
2017-01-13,110.94547413868904,83.26867337108074,111.61796969382415
2017-01-17,111.63907026887924,84.21741843684849,111.19699046262399
2017-01-18,111.62862760019541,82.3579116589068,110.86144255928112
2017-01-19,113.1363633510621,81.22536578690129,114.22535321458149
2017-01-20,112.87014962223553,81.7319719024008,116.80123920695941
2017-01-23,112.3903522236855,81.3994215311328,118.14507092034246
2017-01-24,114.04794897717746,82.12773666962217,118.88146566735432
2017-01-25,112.97662601043233,82.18056651047849,119.89185436186474
2017-01-26,113.28009249791324,81.8712472715648,117.40985186971609
2017-01-27,112.8852389097556,82.88488594018821,118.10836228780971
2017-01-30,113.09050581250338,83.16757610261155,118.70638855089022
2017-01-31,112.80114762272714,83.25936457813606,117.94466692422596
2017-02-01,112.28333891304133,82.9588955065216,119.47235881854681
